CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
36350247621d   case2-edgeIoTDevSim-138   0.00%     53.46MiB / 500MiB     10.69%    2.3MB / 31kB      0B / 0B     21
2aa588419915   case2-edgeIoTDevSim-68    0.00%     47.5MiB / 500MiB      9.50%     2.29MB / 30.9kB   0B / 0B     21
14e4f5acfcc1   case2-edgeIoTDevSim-69    0.00%     47.42MiB / 500MiB     9.48%     2.3MB / 33.9kB    0B / 0B     21
f6916196a1e3   case2-edgeIoTDevSim-106   0.00%     47.04MiB / 500MiB     9.41%     2.3MB / 39.1kB    0B / 0B     21
a49e257c82a3   case2-edgeIoTDevSim-33    0.03%     47.7MiB / 500MiB      9.54%     2.3MB / 37.1kB    0B / 0B     21
5ae6aa5ed8cf   case2-edgeIoTDevSim-14    0.03%     47.58MiB / 500MiB     9.52%     2.3MB / 32.8kB    0B / 0B     21
dc4843b3f599   case2-edgeIoTDevSim-201   0.02%     47.45MiB / 500MiB     9.49%     2.29MB / 28.1kB   0B / 0B     21
3a25fd348a3e   cloud_client              0.00%     52.48MiB / 31.35GiB   0.16%     2.36MB / 64.4kB   0B / 0B     21
e0653d1f1747   case2-edgeIoTDevSim-154   0.02%     45.25MiB / 500MiB     9.05%     2.3MB / 35.7kB    0B / 0B     21
d06465d97114   case2-edgeIoTDevSim-76    0.03%     45.44MiB / 500MiB     9.09%     2.3MB / 32.4kB    0B / 0B     21
439ab008596d   case2-edgeIoTDevSim-72    0.00%     49.33MiB / 500MiB     9.87%     2.29MB / 34.2kB   0B / 0B     21
946953e8eb81   case2-edgeIoTDevSim-198   0.00%     47.48MiB / 500MiB     9.50%     2.3MB / 35kB      0B / 0B     21
ab80e1405e7a   case2-edgeIoTDevSim-27    0.00%     47.31MiB / 500MiB     9.46%     2.29MB / 36.2kB   0B / 0B     21
59ed72284ec8   case2-edgeIoTDevSim-127   0.00%     45.03MiB / 500MiB     9.01%     2.29MB / 33.6kB   0B / 0B     21
c588c334be08   edge_iot_smart_dev        0.05%     47.38MiB / 31.35GiB   0.15%     2.31MB / 32.1kB   0B / 0B     21
9a9af1037a8f   case2-edgeIoTDevSim-141   0.00%     46.99MiB / 500MiB     9.40%     2.3MB / 33.3kB    0B / 0B     21
a095dbddc721   case2-edgeIoTDevSim-266   0.00%     47.3MiB / 500MiB      9.46%     2.3MB / 38.6kB    0B / 0B     21
50e15608e1e1   case2-edgeIoTDevSim-166   0.00%     49.42MiB / 500MiB     9.88%     2.3MB / 33.6kB    0B / 0B     21
c18d84bf53cc   case2-edgeIoTDevSim-23    0.00%     47.4MiB / 500MiB      9.48%     2.29MB / 34kB     0B / 0B     21
c9714b6a270f   case2-edgeIoTDevSim-1     0.02%     49.38MiB / 500MiB     9.88%     2.3MB / 31.8kB    0B / 0B     21
3b1727cce059   case2-edgeIoTDevSim-51    0.03%     47.54MiB / 500MiB     9.51%     2.3MB / 33kB      0B / 0B     21
4cfc4a534eb2   case2-edgeIoTDevSim-165   0.02%     49.17MiB / 500MiB     9.83%     2.3MB / 34.7kB    0B / 0B     21
78121bd8d9a6   case2-edgeIoTDevSim-202   0.03%     49.14MiB / 500MiB     9.83%     2.3MB / 36.5kB    0B / 0B     21
9fcae0355a80   case2-edgeIoTDevSim-161   0.00%     47.77MiB / 500MiB     9.55%     2.3MB / 32.1kB    0B / 0B     21
ab41de8560d3   case2-edgeIoTDevSim-59    0.00%     47.16MiB / 500MiB     9.43%     2.3MB / 32.9kB    0B / 0B     21
f7b8214314d2   case2-edgeIoTDevSim-199   0.00%     45.64MiB / 500MiB     9.13%     2.3MB / 34.4kB    0B / 0B     21
4fcc1a1bf509   case2-edgeIoTDevSim-2     0.00%     45.02MiB / 500MiB     9.00%     2.3MB / 32.8kB    0B / 0B     21
74ed57adee8e   case2-edgeIoTDevSim-157   0.00%     49.25MiB / 500MiB     9.85%     2.3MB / 34kB      0B / 0B     21
1f8902580c9e   edge_broker               5.11%     116.4MiB / 31.35GiB   0.36%     3.41MB / 820kB    0B / 0B     21
585f16b6789a   case2-edgeIoTDevSim-6     0.00%     49.43MiB / 500MiB     9.89%     2.29MB / 32.1kB   0B / 0B     21
4942ad373fb8   case2-edgeIoTDevSim-210   0.00%     47.38MiB / 500MiB     9.48%     2.3MB / 35.6kB    0B / 0B     21
e8de1ddebfb8   case2-edgeIoTDevSim-39    0.00%     45.34MiB / 500MiB     9.07%     2.3MB / 35.8kB    0B / 0B     21
e82ee1c03d61   case2-edgeIoTDevSim-32    0.00%     49.02MiB / 500MiB     9.80%     2.29MB / 34.1kB   0B / 0B     21
a9ff2970fc5f   case2-edgeIoTDevSim-169   0.02%     47.43MiB / 500MiB     9.49%     2.3MB / 31.7kB    0B / 0B     21
d636136d04f1   case2-edgeIoTDevSim-41    0.03%     47.5MiB / 500MiB      9.50%     2.29MB / 31.6kB   0B / 0B     21
194584e72df4   case2-edgeIoTDevSim-73    0.02%     47.24MiB / 500MiB     9.45%     2.29MB / 28.9kB   0B / 0B     21
9b3701f498d2   case2-edgeIoTDevSim-156   0.03%     47.45MiB / 500MiB     9.49%     2.3MB / 34kB      0B / 0B     21
1867d37c7534   case2-edgeIoTDevSim-58    0.03%     47.36MiB / 500MiB     9.47%     2.29MB / 30.4kB   0B / 0B     21
