CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
11b4407dfcde   edge_iot_smart_dev       0.08%     46.53MiB / 31.35GiB   0.14%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     49.93MiB / 31.35GiB   0.16%     2.29MB / 38.7kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.37MiB / 500MiB     9.07%     2.28MB / 26.7kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     44.94MiB / 500MiB     8.99%     2.28MB / 30.4kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.64MiB / 500MiB     9.93%     2.28MB / 28.8kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.18MiB / 500MiB     9.44%     2.28MB / 28.7kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.14MiB / 500MiB     9.83%     2.28MB / 27.5kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.11%     65.22MiB / 31.35GiB   0.20%     2.3MB / 42.9kB    0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     46.97MiB / 31.35GiB   0.15%     2.28MB / 25.9kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.71MiB / 31.35GiB   0.19%     2.28MB / 26kB     0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.15MiB / 500MiB     9.03%     2.28MB / 27kB     0B / 0B     21
84e56a769709   case2-mongodb-1          0.28%     74.45MiB / 31.35GiB   0.23%     34kB / 24.7kB     0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.05MiB / 500MiB     9.41%     2.28MB / 28.3kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.09%     50.72MiB / 31.35GiB   0.16%     2.29MB / 30.5kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.00%     67.43MiB / 31.35GiB   0.21%     2.32MB / 75.1kB   0B / 0B     31
90306ecf2c61   cloud_server             0.00%     68.85MiB / 31.35GiB   0.21%     2.29MB / 41.9kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.07MiB / 500MiB     9.41%     2.28MB / 28.4kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.6MiB / 500MiB      9.52%     2.28MB / 28.9kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.31MiB / 500MiB     9.06%     2.28MB / 33.1kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.09%     46.7MiB / 31.35GiB    0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     49.95MiB / 31.35GiB   0.16%     2.29MB / 39kB     0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.38MiB / 500MiB     9.08%     2.28MB / 26.9kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     44.95MiB / 500MiB     8.99%     2.28MB / 30.7kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.65MiB / 500MiB     9.93%     2.28MB / 29kB     0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.2MiB / 500MiB      9.44%     2.28MB / 28.9kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.04%     49.16MiB / 500MiB     9.83%     2.28MB / 27.7kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.30%     65.27MiB / 31.35GiB   0.20%     2.31MB / 44.8kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     46.99MiB / 31.35GiB   0.15%     2.28MB / 26.1kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.73MiB / 31.35GiB   0.19%     2.28MB / 26.1kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.05%     45.16MiB / 500MiB     9.03%     2.28MB / 27.2kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.27%     74.45MiB / 31.35GiB   0.23%     34.9kB / 26kB     0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.05%     47.07MiB / 500MiB     9.41%     2.28MB / 28.5kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.26%     50.88MiB / 31.35GiB   0.16%     2.29MB / 30.9kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.07%     67.44MiB / 31.35GiB   0.21%     2.32MB / 75.4kB   0B / 0B     31
90306ecf2c61   cloud_server             0.00%     68.87MiB / 31.35GiB   0.21%     2.29MB / 42.2kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.09MiB / 500MiB     9.42%     2.28MB / 28.6kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.62MiB / 500MiB     9.52%     2.28MB / 29.1kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.33MiB / 500MiB     9.07%     2.28MB / 33.3kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.09%     46.87MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     49.96MiB / 31.35GiB   0.16%     2.3MB / 39.4kB    0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.39MiB / 500MiB     9.08%     2.28MB / 27.1kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.06%     45.24MiB / 500MiB     9.05%     2.28MB / 30.9kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.04%     49.67MiB / 500MiB     9.93%     2.28MB / 29.2kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.06%     47.46MiB / 500MiB     9.49%     2.28MB / 29.1kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.16MiB / 500MiB     9.83%     2.28MB / 27.7kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.31%     65.16MiB / 31.35GiB   0.20%     2.31MB / 45.8kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     47.01MiB / 31.35GiB   0.15%     2.28MB / 26.3kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.75MiB / 31.35GiB   0.19%     2.28MB / 26.2kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.16MiB / 500MiB     9.03%     2.28MB / 27.2kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.32%     74.45MiB / 31.35GiB   0.23%     35.9kB / 27.3kB   0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.07MiB / 500MiB     9.41%     2.28MB / 28.5kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.10%     50.96MiB / 31.35GiB   0.16%     2.29MB / 31kB     0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.00%     67.44MiB / 31.35GiB   0.21%     2.32MB / 75.4kB   0B / 0B     31
90306ecf2c61   cloud_server             0.06%     68.88MiB / 31.35GiB   0.21%     2.29MB / 42.5kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 28.8kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.63MiB / 500MiB     9.53%     2.28MB / 29.3kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.05%     45.35MiB / 500MiB     9.07%     2.28MB / 33.5kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.10%     47.04MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.06%     49.97MiB / 31.35GiB   0.16%     2.3MB / 39.7kB    0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.05%     45.41MiB / 500MiB     9.08%     2.28MB / 27.3kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     45.24MiB / 500MiB     9.05%     2.28MB / 30.9kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.67MiB / 500MiB     9.93%     2.28MB / 29.2kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.46MiB / 500MiB     9.49%     2.28MB / 29.1kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.17MiB / 500MiB     9.83%     2.28MB / 27.9kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.66%     65.09MiB / 31.35GiB   0.20%     2.31MB / 47.4kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     47.02MiB / 31.35GiB   0.15%     2.28MB / 26.5kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.77MiB / 31.35GiB   0.19%     2.28MB / 26.2kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.18MiB / 500MiB     9.04%     2.28MB / 27.4kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.34%     74.45MiB / 31.35GiB   0.23%     36.5kB / 28.2kB   0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.08MiB / 500MiB     9.42%     2.28MB / 28.7kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.09%     51.06MiB / 31.35GiB   0.16%     2.29MB / 31.4kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        1.74%     67.21MiB / 31.35GiB   0.21%     2.34MB / 99kB     0B / 0B     31
90306ecf2c61   cloud_server             0.00%     68.88MiB / 31.35GiB   0.21%     2.29MB / 42.5kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.12MiB / 500MiB     9.42%     2.28MB / 29kB     0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.05%     47.64MiB / 500MiB     9.53%     2.28MB / 29.5kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.35MiB / 500MiB     9.07%     2.28MB / 33.5kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.08%     47.21MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             2.26%     50.27MiB / 31.35GiB   0.16%     2.31MB / 49.8kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.41MiB / 500MiB     9.08%     2.28MB / 27.3kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     45.25MiB / 500MiB     9.05%     2.28MB / 31.1kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.68MiB / 500MiB     9.94%     2.28MB / 29.4kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.48MiB / 500MiB     9.50%     2.28MB / 29.3kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.19MiB / 500MiB     9.84%     2.28MB / 28.2kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.11%     65.59MiB / 31.35GiB   0.20%     2.31MB / 48.7kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.05%     47.04MiB / 31.35GiB   0.15%     2.28MB / 26.7kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.05%     60.79MiB / 31.35GiB   0.19%     2.28MB / 26.3kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.2MiB / 500MiB      9.04%     2.28MB / 27.7kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.84%     74.65MiB / 31.35GiB   0.23%     46.9kB / 33.5kB   0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.09MiB / 500MiB     9.42%     2.28MB / 29kB     0B / 0B     21
23bd8630a89b   edge_subscriber          0.00%     51.14MiB / 31.35GiB   0.16%     2.3MB / 31.6kB    0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.00%     68.29MiB / 31.35GiB   0.21%     2.35MB / 120kB    0B / 0B     31
90306ecf2c61   cloud_server             0.00%     68.98MiB / 31.35GiB   0.21%     2.3MB / 54.9kB    0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.07%     47.38MiB / 500MiB     9.48%     2.28MB / 29.2kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.64MiB / 500MiB     9.53%     2.28MB / 29.5kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.36MiB / 500MiB     9.07%     2.28MB / 33.7kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.18%     47.43MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     50.29MiB / 31.35GiB   0.16%     2.31MB / 50.1kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.43MiB / 500MiB     9.09%     2.28MB / 27.6kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     45.27MiB / 500MiB     9.05%     2.28MB / 31.3kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.7MiB / 500MiB      9.94%     2.28MB / 29.7kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.49MiB / 500MiB     9.50%     2.28MB / 29.6kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.2MiB / 500MiB      9.84%     2.28MB / 28.4kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.34%     65.55MiB / 31.35GiB   0.20%     2.31MB / 50.2kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     47.04MiB / 31.35GiB   0.15%     2.28MB / 26.7kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.79MiB / 31.35GiB   0.19%     2.28MB / 26.3kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.04%     45.21MiB / 500MiB     9.04%     2.28MB / 27.9kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.27%     76.83MiB / 31.35GiB   0.24%     57.9kB / 39.7kB   0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.04%     47.11MiB / 500MiB     9.42%     2.28MB / 29.2kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.11%     51.24MiB / 31.35GiB   0.16%     2.3MB / 31.9kB    0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.00%     68.3MiB / 31.35GiB    0.21%     2.35MB / 120kB    0B / 0B     31
90306ecf2c61   cloud_server             0.00%     68.99MiB / 31.35GiB   0.21%     2.3MB / 55.3kB    0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.38MiB / 500MiB     9.48%     2.28MB / 29.2kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.66MiB / 500MiB     9.53%     2.28MB / 29.7kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.38MiB / 500MiB     9.08%     2.28MB / 33.9kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.09%     47.56MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     50.3MiB / 31.35GiB    0.16%     2.31MB / 50.4kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.44MiB / 500MiB     9.09%     2.28MB / 27.8kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     45.29MiB / 500MiB     9.06%     2.28MB / 31.5kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.05%     49.71MiB / 500MiB     9.94%     2.28MB / 29.9kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.05%     47.51MiB / 500MiB     9.50%     2.28MB / 29.8kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.05%     49.22MiB / 500MiB     9.84%     2.28MB / 28.6kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.37%     65.48MiB / 31.35GiB   0.20%     2.32MB / 51.5kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     47.06MiB / 31.35GiB   0.15%     2.28MB / 27kB     0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.8MiB / 31.35GiB    0.19%     2.28MB / 26.4kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.21MiB / 500MiB     9.04%     2.28MB / 27.9kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.27%     76.83MiB / 31.35GiB   0.24%     58.8kB / 41kB     0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 29.2kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.19%     51.38MiB / 31.35GiB   0.16%     2.3MB / 32.2kB    0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.07%     68.31MiB / 31.35GiB   0.21%     2.35MB / 121kB    0B / 0B     31
90306ecf2c61   cloud_server             0.05%     69MiB / 31.35GiB      0.21%     2.31MB / 55.6kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.4MiB / 500MiB      9.48%     2.28MB / 29.4kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.68MiB / 500MiB     9.54%     2.28MB / 29.9kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.39MiB / 500MiB     9.08%     2.28MB / 34.1kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.10%     47.72MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     50.31MiB / 31.35GiB   0.16%     2.31MB / 50.8kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.04%     45.46MiB / 500MiB     9.09%     2.28MB / 28kB     0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.04%     45.3MiB / 500MiB      9.06%     2.28MB / 31.7kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.71MiB / 500MiB     9.94%     2.28MB / 29.9kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.51MiB / 500MiB     9.50%     2.28MB / 29.8kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.22MiB / 500MiB     9.84%     2.28MB / 28.6kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              1.04%     65.18MiB / 31.35GiB   0.20%     2.32MB / 52.6kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     47.08MiB / 31.35GiB   0.15%     2.28MB / 27.2kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.82MiB / 31.35GiB   0.19%     2.28MB / 26.5kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.23MiB / 500MiB     9.05%     2.28MB / 28.1kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.60%     76.85MiB / 31.35GiB   0.24%     59.8kB / 42.3kB   0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.38MiB / 500MiB     9.47%     2.28MB / 29.4kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.00%     51.42MiB / 31.35GiB   0.16%     2.3MB / 32.3kB    0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.00%     68.31MiB / 31.35GiB   0.21%     2.35MB / 121kB    0B / 0B     31
90306ecf2c61   cloud_server             0.00%     69MiB / 31.35GiB      0.21%     2.31MB / 55.6kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.41MiB / 500MiB     9.48%     2.28MB / 29.6kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.04%     47.69MiB / 500MiB     9.54%     2.28MB / 30.1kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.04%     45.41MiB / 500MiB     9.08%     2.28MB / 34.3kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.08%     47.89MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.06%     50.32MiB / 31.35GiB   0.16%     2.31MB / 51.1kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.46MiB / 500MiB     9.09%     2.28MB / 28kB     0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     45.3MiB / 500MiB      9.06%     2.28MB / 31.7kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.73MiB / 500MiB     9.95%     2.28MB / 30.1kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.52MiB / 500MiB     9.50%     2.28MB / 30kB     0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.23MiB / 500MiB     9.85%     2.28MB / 28.8kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.23%     65.84MiB / 31.35GiB   0.21%     2.32MB / 53.7kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.05%     47.1MiB / 31.35GiB    0.15%     2.28MB / 27.4kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.05%     60.84MiB / 31.35GiB   0.19%     2.28MB / 26.5kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.24MiB / 500MiB     9.05%     2.28MB / 28.3kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.29%     76.85MiB / 31.35GiB   0.24%     60.1kB / 42.7kB   0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.39MiB / 500MiB     9.48%     2.28MB / 29.6kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.08%     51.5MiB / 31.35GiB    0.16%     2.3MB / 32.5kB    0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.00%     68.32MiB / 31.35GiB   0.21%     2.35MB / 121kB    0B / 0B     31
90306ecf2c61   cloud_server             0.00%     69.01MiB / 31.35GiB   0.21%     2.31MB / 55.9kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.05%     47.43MiB / 500MiB     9.49%     2.28MB / 29.8kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.69MiB / 500MiB     9.54%     2.28MB / 30.1kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.41MiB / 500MiB     9.08%     2.28MB / 34.3kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.08%     48.06MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     50.32MiB / 31.35GiB   0.16%     2.31MB / 51.1kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.47MiB / 500MiB     9.09%     2.28MB / 28.2kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     45.32MiB / 500MiB     9.06%     2.28MB / 31.9kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.74MiB / 500MiB     9.95%     2.28MB / 30.3kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.54MiB / 500MiB     9.51%     2.28MB / 30.2kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.00%     49.25MiB / 500MiB     9.85%     2.28MB / 29kB     0B / 0B     21
c9d0b05ec6e2   edge_broker              0.11%     65.73MiB / 31.35GiB   0.20%     2.32MB / 54.9kB   0B / 0B     21
ab4df2c66ea7   cloud_publisher          0.00%     47.1MiB / 31.35GiB    0.15%     2.28MB / 27.4kB   0B / 0B     21
faf377dfbef9   cloud_broker             0.00%     60.84MiB / 31.35GiB   0.19%     2.28MB / 26.5kB   0B / 0B     21
e5e09e8c1780   case2-edgeIoTDevSim-4    0.00%     45.26MiB / 500MiB     9.05%     2.28MB / 28.5kB   0B / 0B     21
84e56a769709   case2-mongodb-1          0.29%     76.85MiB / 31.35GiB   0.24%     60.7kB / 43.6kB   0B / 0B     42
ab95e721fd5b   case2-edgeIoTDevSim-8    0.00%     47.41MiB / 500MiB     9.48%     2.28MB / 29.8kB   0B / 0B     21
23bd8630a89b   edge_subscriber          0.00%     51.61MiB / 31.35GiB   0.16%     2.3MB / 32.8kB    0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
a9bcf1248b2f   edge_data_manager        0.00%     68.34MiB / 31.35GiB   0.21%     2.36MB / 121kB    0B / 0B     31
90306ecf2c61   cloud_server             0.00%     69.02MiB / 31.35GiB   0.22%     2.31MB / 56.2kB   0B / 0B     31
7dec0ad70404   case2-edgeIoTDevSim-3    0.00%     47.43MiB / 500MiB     9.49%     2.28MB / 29.8kB   0B / 0B     21
241ae7d4d3f7   case2-edgeIoTDevSim-7    0.00%     47.71MiB / 500MiB     9.54%     2.28MB / 30.4kB   0B / 0B     21
689edfc69bdc   case2-edgeIoTDevSim-2    0.00%     45.42MiB / 500MiB     9.08%     2.28MB / 34.5kB   0B / 0B     21
11b4407dfcde   edge_iot_smart_dev       0.08%     48.23MiB / 31.35GiB   0.15%     2.28MB / 23.9kB   0B / 0B     21
7e88f505be46   cloud_client             0.00%     50.34MiB / 31.35GiB   0.16%     2.31MB / 51.4kB   0B / 0B     21
48be0e4c8bc2   case2-edgeIoTDevSim-10   0.00%     45.48MiB / 500MiB     9.10%     2.28MB / 28.4kB   0B / 0B     21
9a497dab47a2   case2-edgeIoTDevSim-6    0.00%     45.33MiB / 500MiB     9.07%     2.28MB / 32.1kB   0B / 0B     21
1ceb45582594   case2-edgeIoTDevSim-1    0.00%     49.76MiB / 500MiB     9.95%     2.28MB / 30.5kB   0B / 0B     21
dd9be776cc1e   case2-edgeIoTDevSim-5    0.00%     47.55MiB / 500MiB     9.51%     2.28MB / 30.4kB   0B / 0B     21
e89b3394e316   case2-edgeIoTDevSim-9    0.05%     49.26MiB / 500MiB     9.85%     2.28MB / 29.2kB   0B / 0B     21
c9d0b05ec6e2   edge_broker              0.38%     65.71MiB / 31.35GiB   0.20%     2.32MB / 56.8kB   0B / 0B     21
