CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
df12b5fb6d8c   edge_broker             0.00%     65.56MiB / 31.35GiB   0.20%     2.29MB / 38.5kB   0B / 0B     21
0503032271dc   cloud_client            0.00%     52.73MiB / 31.35GiB   0.16%     2.29MB / 34.8kB   0B / 0B     21
18fecc499edf   case2-mongodb-1         0.68%     86.58MiB / 31.35GiB   0.27%     44.3kB / 32.6kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.16%     48.88MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     62.96MiB / 31.35GiB   0.20%     2.28MB / 26.7kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.48MiB / 31.35GiB   0.14%     2.28MB / 29.9kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     63.76MiB / 31.35GiB   0.20%     2.32MB / 76.8kB   0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     64.89MiB / 31.35GiB   0.20%     2.29MB / 47.5kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.00%     49.28MiB / 500MiB     9.86%     2.28MB / 31.1kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.12MiB / 31.35GiB   0.15%     2.28MB / 35.7kB   0B / 0B     21
df12b5fb6d8c   edge_broker             0.00%     65.67MiB / 31.35GiB   0.20%     2.29MB / 39.2kB   0B / 0B     21
0503032271dc   cloud_client            0.00%     52.73MiB / 31.35GiB   0.16%     2.29MB / 34.8kB   0B / 0B     21
18fecc499edf   case2-mongodb-1         0.28%     86.57MiB / 31.35GiB   0.27%     44.8kB / 32.7kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.14%     49MiB / 31.35GiB      0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     62.96MiB / 31.35GiB   0.20%     2.28MB / 26.7kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.09%     45.51MiB / 31.35GiB   0.14%     2.28MB / 29.9kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     63.77MiB / 31.35GiB   0.20%     2.32MB / 77.1kB   0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     64.91MiB / 31.35GiB   0.20%     2.29MB / 47.8kB   0B / 0B     31
